source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe
528543417090879360,1.1178302374069509,67.01666807533636,0.9694725253949389,-2.0757308490179267,0.5135622559572273,17.603453,2.0355244,0.99551666
528543421389355648,1.0866051129630137,67.02902240251511,0.662434746686647,3.2548565681466117,-0.7341368112758525,14.354064,2.7167597,1.072814
528543524468578816,1.233481416864891,67.03120313437175,0.5330983985614024,-4.674956364455529,-2.077321398264116,16.708853,2.2418118,0.9589724
528543795048027776,1.171911852076871,67.04579538718993,3.3926914535635064,22.182352531762742,10.083528001943204,17.327024,2.524294,0.9935915
528544864498372864,0.9558485399721951,66.99768033450052,0.6525973965481209,-10.632240011713787,4.596971031305515,18.445024,2.4807262,1.0440637
528546440747883776,0.9929625915150206,67.05599514276747,1.5471422490200653,-8.57501882410645,-11.342840605941957,17.891716,2.1746254,0.9681168
528547265381264384,0.9194562652825863,67.1243123795874,2.574288449405666,6.918974884882642,-1.8293314718678118,12.009735,0.9326515,0.8225209
528549189526512512,1.3655613985816848,67.0994210540004,1.2831399519723035,-6.741347578209517,-2.0941164617242918,18.978737,2.5740147,1.068726
528549296904606080,1.3252254275066726,67.09346821093204,6.794430182117309,149.20968787222046,74.00951894943856,16.961264,2.5810766,1.0391465
528549640501983872,1.1755852956127875,67.09455520556945,0.22509137680977587,-0.44536115449710845,3.0170918348795612,14.492426,3.0602674,1.0682153
528550808733080576,1.408076256470778,67.15147453345105,0.9564949638386365,4.117301251865764,-0.5574480197962617,15.981001,1.8983431,1.0032885
528551186690201856,1.4377167397792572,67.15613367943999,0.6589712597429709,3.989697102241061,3.952380090919097,17.873873,2.174015,1.0834999
528551427208351104,1.388915083800465,67.19767248191728,0.15133333600774262,-0.841584797528013,-0.17772822250385933,15.863633,3.050171,1.0075339
528552389281007104,1.2010109391032833,67.22141155278646,0.337942472753954,-1.636127664515045,-1.0922916224192951,15.219247,2.7294436,1.0408546
528552458000479872,1.256284357358563,67.23692091128844,0.9083438764890807,0.4638962353966596,-3.990394248679481,16.848907,2.1713257,0.98631984
528553729311218560,0.9208106445533064,67.19250637194115,1.5308626090622683,-5.660229599798224,-7.179341535493791,16.024462,1.7069912,0.94723284
528553763670956160,0.9085680679317327,67.211901682183,1.0719091122623046,-14.66021011725718,-5.415959053646514,16.772766,2.2378368,1.0357118
528554274768342656,0.7317218007842713,67.19895727788548,0.9606633378030777,-0.3260250687226084,-1.3237860719075376,17.701595,2.552538,0.965635
528554416505545600,0.7501815449094205,67.21631380509268,0.6258389904813466,3.849998904534985,-5.087383186507301,18.300728,2.7091541,1.0029521
528556959126147328,0.77615999232613,67.32754423426044,0.2637819794975903,-3.0979112826493993,-0.7590545916677721,14.727168,3.330575,1.00395
528557367144238592,0.6941295608898828,67.0413568106576,1.3965649451144484,29.07036918735672,-6.388984137193054,18.993399,3.004078,0.9890562
528558019980120832,0.6360696293493464,67.11679887005074,1.5402036302918114,0.5028400629197937,-7.071630518565627,18.7131,2.4087048,1.0165209
528558535376004992,0.4916396757776218,67.08799031800906,2.657231154560544,-37.88638932583479,-13.934270227413505,18.503574,2.8175755,0.9922042
528558574033916160,0.4827456629507819,67.10889041211142,1.0432737974546198,-0.6046333114607262,-5.205079851000871,15.7062845,1.7016783,1.0119908
528558745832321024,0.42177428915687815,67.11423814514349,1.8528245966393175,12.362500171024555,2.978949545294521,11.565787,0.8352356,0.7830117
528559669247572992,0.6399357507602114,67.15883126378685,0.6637246380428156,-3.464182957075769,0.279580989451528,18.43641,2.0102272,1.0046011
528559914063694336,0.5551826978591925,67.16551656975513,0.8647309607675739,1.9915271574053763,-0.883876523122933,16.77716,2.200449,0.99940175
528561181075319808,0.4881274657576788,67.22392502390203,0.9190259284830189,-1.7575859759456156,-2.2894859889955144,18.734524,3.0478039,0.9324582
528561563331092224,0.3877999350001438,67.2598474566551,1.2411115362611407,0.47999245107388544,-6.442989848219522,17.24109,2.0548077,0.9635841
528565579122529920,0.12423502519409074,67.31050635971089,1.5927669486720373,1.0690813819419591,-19.720187969236658,18.681875,2.5810566,1.0128037
528565755218935040,0.047349178125416315,67.32319475195446,3.1646536688510447,23.19482004393034,-6.453265298019537,15.73281,1.9827662,0.9557953
528566923450738944,0.5661058983670596,67.27946283852121,0.769223945962875,-1.8533529741760613,-2.231468611285637,18.55273,3.1097145,0.99681
528567267047663360,0.505600848217576,67.27058303408785,0.6051874138515193,5.158412859518294,-4.62419789189706,14.436478,3.3432617,1.045109
528568362260706432,0.6936179805798146,67.31913304758675,0.9751619464309171,-1.8856196837844903,-1.846987837143814,18.687565,3.0577183,1.1049539
528568602778892544,0.5645827591982215,67.34759067884238,0.9135233325843459,-0.9945920590002678,-1.6116200909777232,15.713325,2.330348,1.0421286
528569289973486720,0.5730539803125372,67.40709311424867,1.2315775815267265,-1.567729416536615,-1.4884322586306784,18.684895,3.392414,1.0710999
528569289976587008,0.5544849578270227,67.41539955508709,1.06160354960192,-1.5085911117449204,-1.9718497987934782,18.521704,3.0530396,1.0326349
528569294268061056,0.5669643564934318,67.41209477673642,1.1168737608130583,-1.6736701946155983,-1.4549577652898633,18.73018,3.4373665,1.0814551
528569942808458496,0.48540878795473447,67.39519534680491,1.6354380983970926,-1.7171632293982722,-1.7370751354013252,18.843342,2.8853855,1.1234584
528570011528798336,0.5219797370542497,67.41536892621437,0.9870125922277524,-1.2609619854371295,-1.8432692073215036,16.667158,3.003254,1.0450834
528570221985098624,0.3961338300276655,67.41583100711748,1.476745205339906,0.7687383180238491,7.882885917467966,15.761298,1.6006279,1.048094
528570252046382848,0.37444162114376,67.4389833327786,1.2483919719570427,-7.628257388879871,-2.7247717606056394,16.058208,1.8092518,1.3581231
528570393783774720,0.4076769666252425,67.45628944127364,0.7497617386079333,-6.4785878517217315,8.099482895638806,18.601461,2.7494812,0.99289674
528571012259105408,0.3236523710675871,67.3581998129592,1.2845546751193264,-5.582144126056172,4.582390323279505,16.940645,2.039465,1.0553749
528572180490007552,0.12968907978335178,67.40766660116898,1.1030961398369825,1.2115278347685774,-1.6999346643605053,16.434849,2.2071981,0.9991372
528572588509051648,0.013402736429012786,67.45767201240128,1.034961315548558,0.9441695476504202,-3.493893962419686,17.801647,2.625311,1.0694515
528577437530238592,1.352121504201724,67.33930818625623,1.5245721330526332,-11.338141192755641,-2.1442206541257054,16.463036,1.9157295,1.0562884
528578605761315072,1.1423990089571032,67.39316934887206,1.8642951603146953,-5.317691016262051,-9.259910902078225,14.392977,1.390728,0.968313
528579705272949120,0.9509538520366332,67.34388080987056,0.3251414308131724,-2.6869512599037138,-0.7215602887183303,17.045902,3.2162352,1.0337428
528579945791112192,1.0526860970609062,67.37754109223444,0.5128637641989244,-3.105174638362408,1.8071305784281158,17.719528,2.6187344,1.0407052
528580598626132352,0.7897625049525984,67.3694598453585,1.542687062037041,-11.317775185732089,-14.496867102932885,15.46538,1.4667568,1.0150867
528583519203820160,0.7926165571703198,67.53781486677045,0.960511813866342,-1.5272187525002587,-1.7760865278995,14.41017,2.5308723,1.0397534
528584992376396672,1.1792058441587043,67.45210331961894,0.916430024209365,0.37160050573497094,1.3465376373715596,18.816826,2.4332008,1.0136642
528586061824498048,1.3930138594551642,67.53197594301305,1.5530671828705573,-15.217364402114715,-6.037737691142499,18.736921,2.9711761,1.1314231
528586813442230912,1.3836943613631163,67.57547318675475,3.1826681766716347,20.64945260400551,-31.032450255458006,11.796767,0.88934803,0.83113104
528587157040077824,1.2417498760959804,67.57504776346374,0.7629417310015599,9.289775120602297,2.098517688311478,18.169014,2.851654,0.9580984
528587328838770560,1.1683635316690615,67.57601751886313,1.0196294911855772,-1.226698184235021,-1.604313935989582,18.669113,3.3375378,1.0480708
528588771947774720,1.0329555151347651,67.56478621423264,1.2717877532004298,-15.698899115137742,0.6193758957115285,18.929346,2.603979,1.0037268
528588978105838336,0.9838594465159841,67.57348847158424,0.8901011217842164,1.9879595386303988,-2.4943539765342937,15.514148,2.0804377,1.1018859
528590013194347648,0.7582884982106907,67.605450293373,0.9540237888838922,-1.376447300872524,-2.0186887264320155,18.16703,3.3152637,1.0330224
528590322432006528,1.0258732264210293,67.59975486641338,1.248407891699603,-3.9191210249765973,-10.528420705809001,17.47098,2.4420528,1.0126528
528590386855130880,1.0652524923375766,67.61588463498641,1.545746822606179,-8.126997632858874,-0.7334747302251541,17.571012,2.1169949,0.9864273
528591009626750976,1.01938823122526,67.67438474401247,0.4003954708663869,-1.197143301653632,-2.4489956826530883,16.528572,2.8681889,0.97946197
528591937340965376,0.8359361248770448,67.68631048509324,0.8658270942974214,12.872403018045006,0.45971304831592186,17.008053,2.341837,1.0276456
528592006059156736,0.9073197284627396,67.68391918433741,0.4591759408736034,0.33578325215753496,-0.6027301456757131,15.205998,2.7298431,0.9707696
528592693254005120,0.6045042555046064,67.4185932245235,1.9932606312974037,-17.693374396100136,-23.836846557427634,17.6172,2.342039,0.91589826
528593105570852736,0.7063130738564194,67.45816048396519,0.9723297690349855,-1.6493797920504294,-1.9141065125369165,14.835838,1.9431791,0.98279756
528593341792549376,0.5940640954969795,67.47991697400141,1.1793371282471858,-1.5744265443694825,-1.7502403992869149,18.54048,3.3041248,0.9316138
528593449168214528,0.5626663585938292,67.49086252705587,0.8725431008999626,-1.6965731608682506,-1.6140489520979413,17.151463,2.770114,1.397923
528594548679816064,0.3907391871867337,67.5341830331669,1.3370532414564464,0.5300027047834284,0.31750823712634124,16.584585,1.971014,1.012928
528594720474357632,0.6842738121587465,67.50077365247196,1.4397698464207465,22.08510671603787,0.24991760207934507,18.555664,2.8990402,1.0127507
528594857917476608,0.6617922995462749,67.531229088583,1.1038677871527256,-1.5227411892491067,-1.9475588183478822,17.671534,3.2586842,0.92517626
528595132795374336,0.5911587146738502,67.54886728787841,0.7767588684309552,11.418528223669204,-3.5063777435148618,18.487343,2.6990395,1.0545217
528595613831702144,0.6197733815779639,67.58399100443006,0.9361739391362993,-1.2618144814497023,-1.6239576342296786,18.226114,3.1676025,1.0222008
528596605967769984,0.4038723248496166,67.60483240948611,0.9652427559071263,0.8723145197504628,-4.488315419492983,18.375294,2.3630104,1.0075661
528596640327516288,0.37147262098779493,67.62517014226172,1.1411699990496824,1.9559104486738372,4.009495940574911,17.949772,2.3936481,0.9849701
528597606696518528,0.3042938877224788,67.5698054289594,0.6440776103076304,-1.558970356271482,-1.633024279080267,17.583002,3.6934795,1.0444666
528598534409442432,0.12375003543480141,67.58754252886202,0.5377198714352078,4.828056473069531,-2.2757664966355273,17.373478,2.4990463,1.0244272
528599530842430336,0.20055377627864018,67.6482821595954,0.9683188218364159,-2.1679941195134487,0.2364521923262194,15.717466,1.8408918,0.9778492
528599732700885888,0.3427626733345173,67.65554624113103,0.9602433247576112,-6.9380794746871475,-1.7463253632948432,18.325329,2.6373672,0.9577258
528600252396336384,0.1553309506670818,67.65144321948894,0.190725806528873,-1.77793483166123,-1.128988424997627,16.128592,2.5806437,1.0057744
528600591694354432,0.026872125475071135,67.67411489016348,0.9515610561078744,-1.6208612475667898,-5.570987557784035,17.502012,2.2854881,0.95906997
528601588129843968,0.5553247564367159,67.63183774225564,0.8920931989523119,-1.2494150295910833,-0.9302700484045635,18.411316,3.680067,1.0195735
528601764224859904,0.6941463844097474,67.63087996884092,0.5687668372473279,2.2616245732170053,-0.46213905390799354,17.441824,2.6181355,1.0189425
528602382700141312,0.48289796601605184,67.63295990202442,0.9520925212815455,-2.1820449580202532,-0.5674326638210603,14.9877405,2.2144003,1.0906173
528602687638393600,0.38873641448315116,67.67230528804244,0.8910697217896215,-2.9893620483205523,-2.26435151055087,18.002647,2.6867561,1.0112098
528602966815669888,0.49574697569219367,67.69323694139736,0.7900114594252851,-1.587937394557604,-1.2921370392062594,18.326847,3.445778,1.0399519
528603310413036544,0.4543497053138001,67.72672383230753,1.355939846964861,5.547282185954122,0.14563716974928076,16.942387,1.9509792,1.0722318
528603512275220736,0.6562280106723676,67.69922314014593,0.891018059426435,-6.885079930113088,-1.585109360646974,17.985748,2.5503826,1.0224634
528604547363622784,0.5397306675269736,67.72773227703334,0.32138569400259986,-3.936592457331451,-0.6214341617620713,15.674533,2.8266163,1.049291
528605127179887616,0.4705645690297728,67.77259247078332,0.43692398273968774,2.7783551173864196,-0.7902209619704388,17.291935,1.9758816,1.0160416
528605337637580160,0.4509486631328011,67.78731580769502,0.29628484755853524,-2.3159501502106172,-0.3211171213466448,14.22668,2.4879494,1.0756216
528605646875259776,0.3522927128951333,67.68035483809511,0.9513707526385882,-1.362866757328015,-1.0393097005011445,13.466612,1.6636152,1.0139393
528605749954471808,0.349536968580534,67.68545067219964,5.1823164029145605,41.18280599454588,-7.688698326049859,17.581047,2.8719406,0.9765421
528606230990790912,0.2980666471124567,67.72271259659747,0.6798021955776574,-4.571380729152338,-3.492379507625114,17.861141,2.9192066,0.99084157
528607811539457536,0.36621623984901486,67.75678529112746,3.7851896492050243,11.904032729770679,15.770636198975168,12.475366,1.0501289,1.2931432
528608430014747264,0.3083907697268167,67.8134272796967,0.5822386412007196,-3.424703454068043,-2.6144317959186893,16.302933,1.9402227,1.0094829
528608494434289280,0.326836327622783,67.83357495481171,0.8933654246970535,-1.599796811284041,-1.4354002341968264,18.26124,3.3360653,1.027693
528609185928254976,0.05173529475351411,67.832698044753,0.10988279167295337,-1.7163987788994197,-0.5375400692428967,14.979342,2.892439,0.98747903
528609323367205248,0.0659884754921194,67.85529961675132,0.3111686814590672,-3.8776724703549426,-1.359471810796146,14.466335,2.4874582,1.085324
528895157733652096,2.5717998697745315,67.38648741217281,1.3629483887825091,-10.329907608779791,1.2221345251351194,18.630037,2.780487,1.3383348
528896910080324992,2.383145658571441,67.40855296652212,1.3383376943057848,10.15503397965068,5.700878158803972,18.198803,2.3959198,0.9353204
528897734714056064,2.3165397453184,67.42179039719949,1.1482765593341766,-1.6193494968975306,-1.2630784879747594,18.622877,3.2834377,1.0481291
528904881539338624,2.5034392949779476,67.51228296597127,0.8944596814204808,-2.5075787759574766,3.8078093966266637,18.003502,2.3296375,0.98073184
528905225137152128,2.5389988163697397,67.5280824508342,0.5392818950857089,-2.3406700182567457,-0.12534367642515873,17.9666,2.2233238,1.0482663
528905847906908160,2.3430400352766827,67.5395858798921,0.6579850506540796,-4.749560173655657,-2.561147821153828,18.248478,2.3097668,1.0014429
